year,state,state_po,state_fips,candidate,party,candidatevotes,totalvotes,percentvote
1984,Rhode Island,RI,44,"Reagan, Ronald",republican,212080,410489,51.67
1984,Rhode Island,RI,44,"Mondale, Walter",democrat,197106,410489,48.02
1984,South Carolina,SC,45,"Reagan, Ronald",republican,615539,968529,63.55
1984,South Carolina,SC,45,"Mondale, Walter",democrat,344459,968529,35.57
1984,South Dakota,SD,46,"Reagan, Ronald",republican,200267,317867,63
1984,South Dakota,SD,46,"Mondale, Walter",democrat,116113,317867,36.53
1984,Tennessee,TN,47,"Reagan, Ronald",republican,990212,1711993,57.84
1984,Tennessee,TN,47,"Mondale, Walter",democrat,711714,1711993,41.57
1984,Texas,TX,48,"Reagan, Ronald",republican,3433428,5397571,63.61
1984,Texas,TX,48,"Mondale, Walter",democrat,1949276,5397571,36.11
1984,Utah,UT,49,"Reagan, Ronald",republican,469105,629656,74.5
1984,Utah,UT,49,"Mondale, Walter",democrat,155369,629656,24.68
1984,Vermont,VT,50,"Reagan, Ronald",republican,135865,234561,57.92
1984,Vermont,VT,50,"Mondale, Walter",democrat,95730,234561,40.81
1984,Virginia,VA,51,"Reagan, Ronald",republican,1337078,2146635,62.29
1984,Virginia,VA,51,"Mondale, Walter",democrat,796250,2146635,37.09
1984,Washington,WA,53,"Reagan, Ronald",republican,1051670,1874910,56.09
1984,Washington,WA,53,"Mondale, Walter",democrat,798352,1874910,42.58
1984,West Virginia,WV,54,"Reagan, Ronald",republican,405483,735742,55.11
1984,West Virginia,WV,54,"Mondale, Walter",democrat,328125,735742,44.6
1984,Wisconsin,WI,55,"Reagan, Ronald",republican,1198584,2211689,54.19
1984,Wisconsin,WI,55,"Mondale, Walter",democrat,995740,2211689,45.02
1984,Wyoming,WY,56,"Reagan, Ronald",republican,133241,188968,70.51
1984,Wyoming,WY,56,"Mondale, Walter",democrat,53370,188968,28.24
1988,Alabama,AL,1,"Bush, George H.W.",republican,815576,1378476,59.17
1988,Alabama,AL,1,"Dukakis, Michael",democrat,549506,1378476,39.86
1988,Alaska,AK,2,"Bush, George H.W.",republican,119251,200116,59.59
1988,Alaska,AK,2,"Dukakis, Michael",democrat,72584,200116,36.27
1988,Arizona,AZ,4,"Bush, George H.W.",republican,702541,1171873,59.95
1988,Arizona,AZ,4,"Dukakis, Michael",democrat,454029,1171873,38.74
1988,Arkansas,AR,5,"Bush, George H.W.",republican,466578,827738,56.37
1988,Arkansas,AR,5,"Dukakis, Michael",democrat,349237,827738,42.19
1988,California,CA,6,"Bush, George H.W.",republican,5054917,9887065,51.13
1988,California,CA,6,"Dukakis, Michael",democrat,4702233,9887065,47.56
1988,Colorado,CO,8,"Bush, George H.W.",republican,728177,1372394,53.06
1988,Colorado,CO,8,"Dukakis, Michael",democrat,621453,1372394,45.28
1988,Connecticut,CT,9,"Bush, George H.W.",republican,750241,1443394,51.98
1988,Connecticut,CT,9,"Dukakis, Michael",democrat,676584,1443394,46.87
1988,Delaware,DE,10,"Bush, George H.W.",republican,139639,249891,55.88
1988,Delaware,DE,10,"Dukakis, Michael",democrat,108647,249891,43.48
1988,District of Columbia,DC,11,"Dukakis, Michael",democrat,159407,192877,82.65
1988,District of Columbia,DC,11,"Bush, George H.W.",republican,27590,192877,14.3
1988,Florida,FL,12,"Bush, George H.W.",republican,2618885,4302313,60.87
1988,Florida,FL,12,"Dukakis, Michael",democrat,1656701,4302313,38.51
1988,Georgia,GA,13,"Bush, George H.W.",republican,1081331,1809672,59.75
1988,Georgia,GA,13,"Dukakis, Michael",democrat,714792,1809672,39.5
1988,Hawaii,HI,15,"Dukakis, Michael",democrat,192364,354461,54.27
1988,Hawaii,HI,15,"Bush, George H.W.",republican,158625,354461,44.75
1988,Idaho,ID,16,"Bush, George H.W.",republican,253881,408968,62.08
1988,Idaho,ID,16,"Dukakis, Michael",democrat,147272,408968,36.01
1988,Illinois,IL,17,"Bush, George H.W.",republican,2310939,4559120,50.69
1988,Illinois,IL,17,"Dukakis, Michael",democrat,2215940,4559120,48.6
1988,Indiana,IN,18,"Bush, George H.W.",republican,1297763,2168621,59.84
1988,Indiana,IN,18,"Dukakis, Michael",democrat,860643,2168621,39.69
1988,Iowa,IA,19,"Dukakis, Michael",democrat,670557,1225614,54.71
1988,Iowa,IA,19,"Bush, George H.W.",republican,545355,1225614,44.5
1988,Kansas,KS,20,"Bush, George H.W.",republican,554049,993044,55.79
1988,Kansas,KS,20,"Dukakis, Michael",democrat,422636,993044,42.56
1988,Kentucky,KY,21,"Bush, George H.W.",republican,734281,1322517,55.52
1988,Kentucky,KY,21,"Dukakis, Michael",democrat,580368,1322517,43.88
1988,Louisiana,LA,22,"Bush, George H.W.",republican,883702,1628202,54.27
1988,Louisiana,LA,22,"Dukakis, Michael",democrat,717460,1628202,44.06
1988,Maine,ME,23,"Bush, George H.W.",republican,307131,555035,55.34
1988,Maine,ME,23,"Dukakis, Michael",democrat,243569,555035,43.88
1988,Maryland,MD,24,"Bush, George H.W.",republican,876167,1714358,51.11
1988,Maryland,MD,24,"Dukakis, Michael",democrat,826304,1714358,48.2
1988,Massachusetts,MA,25,"Dukakis, Michael",democrat,1401415,2632801,53.23
1988,Massachusetts,MA,25,"Bush, George H.W.",republican,1194635,2632801,45.38
1988,Michigan,MI,26,"Bush, George H.W.",republican,1965486,3669163,53.57
1988,Michigan,MI,26,"Dukakis, Michael",democrat,1675783,3669163,45.67
1988,Minnesota,MN,27,"Dukakis, Michael",democrat,1109471,2096790,52.91
1988,Minnesota,MN,27,"Bush, George H.W.",republican,962337,2096790,45.9
1988,Mississippi,MS,28,"Bush, George H.W.",republican,557890,931527,59.89
1988,Mississippi,MS,28,"Dukakis, Michael",democrat,363921,931527,39.07
1988,Missouri,MO,29,"Bush, George H.W.",republican,1084953,2093228,51.83
1988,Missouri,MO,29,"Dukakis, Michael",democrat,1001619,2093228,47.85
1988,Montana,MT,30,"Bush, George H.W.",republican,190412,365674,52.07
1988,Montana,MT,30,"Dukakis, Michael",democrat,168936,365674,46.2
1988,Nebraska,NE,31,"Bush, George H.W.",republican,397956,661465,60.16
1988,Nebraska,NE,31,"Dukakis, Michael",democrat,259235,661465,39.19
1988,Nevada,NV,32,"Bush, George H.W.",republican,206040,343133,60.05
1988,Nevada,NV,32,"Dukakis, Michael",democrat,132738,343133,38.68
1988,New Hampshire,NH,33,"Bush, George H.W.",republican,281537,450525,62.49
1988,New Hampshire,NH,33,"Dukakis, Michael",democrat,163696,450525,36.33
1988,New Jersey,NJ,34,"Bush, George H.W.",republican,1743192,3099553,56.24
1988,New Jersey,NJ,34,"Dukakis, Michael",democrat,1320352,3099553,42.6
1988,New Mexico,NM,35,"Bush, George H.W.",republican,270341,521387,51.85
1988,New Mexico,NM,35,"Dukakis, Michael",democrat,244497,521387,46.89
1988,New York,NY,36,"Dukakis, Michael",democrat,3255487,6485683,50.19
1988,New York,NY,36,"Bush, George H.W.",republican,2838414,6485683,43.76
1988,North Carolina,NC,37,"Bush, George H.W.",republican,1237258,2134370,57.97
1988,North Carolina,NC,37,"Dukakis, Michael",democrat,890167,2134370,41.71
1988,North Dakota,ND,38,"Bush, George H.W.",republican,166559,297261,56.03
1988,North Dakota,ND,38,"Dukakis, Michael",democrat,127739,297261,42.97
1988,Ohio,OH,39,"Bush, George H.W.",republican,2416549,4393585,55
1988,Ohio,OH,39,"Dukakis, Michael",democrat,1939629,4393585,44.15
1988,Oklahoma,OK,40,"Bush, George H.W.",republican,678367,1171036,57.93
1988,Oklahoma,OK,40,"Dukakis, Michael",democrat,483423,1171036,41.28
1988,Oregon,OR,41,"Dukakis, Michael",democrat,616206,1201694,51.28
1988,Oregon,OR,41,"Bush, George H.W.",republican,560126,1201694,46.61
1988,Pennsylvania,PA,42,"Bush, George H.W.",republican,2300087,4536251,50.7
1988,Pennsylvania,PA,42,"Dukakis, Michael",democrat,2194944,4536251,48.39
1988,Rhode Island,RI,44,"Dukakis, Michael",democrat,225123,404622,55.64
1988,Rhode Island,RI,44,"Bush, George H.W.",republican,177761,404622,43.93
1988,South Carolina,SC,45,"Bush, George H.W.",republican,606443,986009,61.5
1988,South Carolina,SC,45,"Dukakis, Michael",democrat,370554,986009,37.58
1988,South Dakota,SD,46,"Bush, George H.W.",republican,165415,312991,52.85
1988,South Dakota,SD,46,"Dukakis, Michael",democrat,145560,312991,46.51
1988,Tennessee,TN,47,"Bush, George H.W.",republican,947233,1636250,57.89
1988,Tennessee,TN,47,"Dukakis, Michael",democrat,679794,1636250,41.55
1988,Texas,TX,48,"Bush, George H.W.",republican,3036829,5427410,55.95
1988,Texas,TX,48,"Dukakis, Michael",democrat,2352748,5427410,43.35
1988,Utah,UT,49,"Bush, George H.W.",republican,428442,647008,66.22
1988,Utah,UT,49,"Dukakis, Michael",democrat,207343,647008,32.05
1988,Vermont,VT,50,"Bush, George H.W.",republican,124331,243328,51.1
1988,Vermont,VT,50,"Dukakis, Michael",democrat,115775,243328,47.58
1988,Virginia,VA,51,"Bush, George H.W.",republican,1309162,2191609,59.74
1988,Virginia,VA,51,"Dukakis, Michael",democrat,859799,2191609,39.23
1988,Washington,WA,53,"Dukakis, Michael",democrat,933516,1865253,50.05
1988,Washington,WA,53,"Bush, George H.W.",republican,903835,1865253,48.46
1988,West Virginia,WV,54,"Dukakis, Michael",democrat,341016,653311,52.2
1988,West Virginia,WV,54,"Bush, George H.W.",republican,310065,653311,47.46
1988,Wisconsin,WI,55,"Dukakis, Michael",democrat,1126794,2191608,51.41
1988,Wisconsin,WI,55,"Bush, George H.W.",republican,1047499,2191608,47.8
1988,Wyoming,WY,56,"Bush, George H.W.",republican,106867,176551,60.53
1988,Wyoming,WY,56,"Dukakis, Michael",democrat,67113,176551,38.01
1992,Alabama,AL,1,"Bush, George H.W.",republican,804283,1688060,47.65
1992,Alabama,AL,1,"Clinton, Bill",democrat,690080,1688060,40.88
1992,Alaska,AK,2,"Bush, George H.W.",republican,102000,258506,39.46
1992,Alaska,AK,2,"Clinton, Bill",democrat,78294,258506,30.29
1992,Arizona,AZ,4,"Bush, George H.W.",republican,572086,1486975,38.47
1992,Arizona,AZ,4,"Clinton, Bill",democrat,543050,1486975,36.52
1992,Arkansas,AR,5,"Clinton, Bill",democrat,505823,950653,53.21
1992,Arkansas,AR,5,"Bush, George H.W.",republican,337324,950653,35.48
1992,California,CA,6,"Clinton, Bill",democrat,5121325,11131721,46.01
1992,California,CA,6,"Bush, George H.W.",republican,3630574,11131721,32.61
1992,Colorado,CO,8,"Clinton, Bill",democrat,629681,1569180,40.13
1992,Colorado,CO,8,"Bush, George H.W.",republican,562850,1569180,35.87
1992,Connecticut,CT,9,"Clinton, Bill",democrat,682318,1616156,42.22
1992,Connecticut,CT,9,"Bush, George H.W.",republican,578313,1616156,35.78
1992,Delaware,DE,10,"Clinton, Bill",democrat,126054,289620,43.52
1992,Delaware,DE,10,"Bush, George H.W.",republican,102313,289620,35.33
1992,District of Columbia,DC,11,"Clinton, Bill",democrat,192619,227572,84.64
1992,District of Columbia,DC,11,"Bush, George H.W.",republican,20698,227572,9.1
1992,Florida,FL,12,"Bush, George H.W.",republican,2173310,5313392,40.9
1992,Florida,FL,12,"Clinton, Bill",democrat,2071698,5313392,38.99
1992,Georgia,GA,13,"Clinton, Bill",democrat,1008966,2321133,43.47
1992,Georgia,GA,13,"Bush, George H.W.",republican,995252,2321133,42.88
1992,Hawaii,HI,15,"Clinton, Bill",democrat,179310,372842,48.09
1992,Hawaii,HI,15,"Bush, George H.W.",republican,136822,372842,36.7
1992,Idaho,ID,16,"Bush, George H.W.",republican,202645,482114,42.03
1992,Idaho,ID,16,"Clinton, Bill",democrat,137013,482114,28.42
1992,Illinois,IL,17,"Clinton, Bill",democrat,2453350,5050157,48.58
1992,Illinois,IL,17,"Bush, George H.W.",republican,1734096,5050157,34.34
1992,Indiana,IN,18,"Bush, George H.W.",republican,989375,2305871,42.91
1992,Indiana,IN,18,"Clinton, Bill",democrat,848420,2305871,36.79
1992,Iowa,IA,19,"Clinton, Bill",democrat,586353,1354607,43.29
1992,Iowa,IA,19,"Bush, George H.W.",republican,504891,1354607,37.27
1992,Kansas,KS,20,"Bush, George H.W.",republican,449951,1157236,38.88
1992,Kansas,KS,20,"Clinton, Bill",democrat,390434,1157236,33.74
1992,Kentucky,KY,21,"Clinton, Bill",democrat,665104,1492900,44.55
1992,Kentucky,KY,21,"Bush, George H.W.",republican,617178,1492900,41.34
1992,Louisiana,LA,22,"Clinton, Bill",democrat,815971,1790017,45.58
1992,Louisiana,LA,22,"Bush, George H.W.",republican,733386,1790017,40.97
1992,Maine,ME,23,"Clinton, Bill",democrat,263420,679499,38.77
1992,Maine,ME,23,"Bush, George H.W.",republican,206504,679499,30.39
1992,Maryland,MD,24,"Clinton, Bill",democrat,988571,1984580,49.81
1992,Maryland,MD,24,"Bush, George H.W.",republican,707094,1984580,35.63
1992,Massachusetts,MA,25,"Clinton, Bill",democrat,1318639,2773664,47.54
1992,Massachusetts,MA,25,"Bush, George H.W.",republican,805039,2773664,29.02
1992,Michigan,MI,26,"Clinton, Bill",democrat,1871182,4274673,43.77
1992,Michigan,MI,26,"Bush, George H.W.",republican,1554940,4274673,36.38
1992,Minnesota,MN,27,"Clinton, Bill",democrat,1020997,2347948,43.48
1992,Minnesota,MN,27,"Bush, George H.W.",republican,747841,2347948,31.85
1992,Mississippi,MS,28,"Bush, George H.W.",republican,487793,981793,49.68
1992,Mississippi,MS,28,"Clinton, Bill",democrat,400258,981793,40.77
1992,Missouri,MO,29,"Clinton, Bill",democrat,1053873,2391270,44.07
1992,Missouri,MO,29,"Bush, George H.W.",republican,811159,2391270,33.92
1992,Montana,MT,30,"Clinton, Bill",democrat,154507,410583,37.63
1992,Montana,MT,30,"Bush, George H.W.",republican,144207,410583,35.12
1992,Nebraska,NE,31,"Bush, George H.W.",republican,343678,737546,46.6
1992,Nebraska,NE,31,"Clinton, Bill",democrat,216864,737546,29.4
1992,Nevada,NV,32,"Clinton, Bill",democrat,189148,506318,37.36
1992,Nevada,NV,32,"Bush, George H.W.",republican,175828,506318,34.73
1992,New Hampshire,NH,33,"Clinton, Bill",democrat,209040,537215,38.91
1992,New Hampshire,NH,33,"Bush, George H.W.",republican,202484,537215,37.69
1992,New Jersey,NJ,34,"Clinton, Bill",democrat,1436206,3343594,42.95
1992,New Jersey,NJ,34,"Bush, George H.W.",republican,1356865,3343594,40.58
1992,New Mexico,NM,35,"Clinton, Bill",democrat,261617,569986,45.9
1992,New Mexico,NM,35,"Bush, George H.W.",republican,212824,569986,37.34
1992,New York,NY,36,"Clinton, Bill",democrat,3346894,7079432,47.28
1992,New York,NY,36,"Bush, George H.W.",republican,2041690,7079432,28.84
1992,North Carolina,NC,37,"Bush, George H.W.",republican,1134661,2611850,43.44
1992,North Carolina,NC,37,"Clinton, Bill",democrat,1114042,2611850,42.65
1992,North Dakota,ND,38,"Bush, George H.W.",republican,136244,308133,44.22
1992,North Dakota,ND,38,"Clinton, Bill",democrat,99168,308133,32.18
1992,Ohio,OH,39,"Clinton, Bill",democrat,1984942,4939967,40.18
1992,Ohio,OH,39,"Bush, George H.W.",republican,1894310,4939967,38.35
1992,Oklahoma,OK,40,"Bush, George H.W.",republican,592929,1390359,42.65
1992,Oklahoma,OK,40,"Clinton, Bill",democrat,473066,1390359,34.02
1992,Oregon,OR,41,"Clinton, Bill",democrat,621314,1462643,42.48
1992,Oregon,OR,41,"Bush, George H.W.",republican,475757,1462643,32.53
1992,Pennsylvania,PA,42,"Clinton, Bill",democrat,2239164,4959810,45.15
1992,Pennsylvania,PA,42,"Bush, George H.W.",republican,1791841,4959810,36.13
1992,Rhode Island,RI,44,"Clinton, Bill",democrat,213299,453365,47.05
1992,Rhode Island,RI,44,"Bush, George H.W.",republican,131601,453365,29.03
1992,South Carolina,SC,45,"Bush, George H.W.",republican,577507,1228912,46.99
1992,South Carolina,SC,45,"Clinton, Bill",democrat,525514,1228912,42.76
1992,South Dakota,SD,46,"Bush, George H.W.",republican,136718,336254,40.66
1992,South Dakota,SD,46,"Clinton, Bill",democrat,124888,336254,37.14
1992,Tennessee,TN,47,"Clinton, Bill",democrat,933521,1982638,47.08
1992,Tennessee,TN,47,"Bush, George H.W.",republican,841300,1982638,42.43
1992,Texas,TX,48,"Bush, George H.W.",republican,2496071,6154018,40.56
1992,Texas,TX,48,"Clinton, Bill",democrat,2281815,6154018,37.08
1992,Utah,UT,49,"Bush, George H.W.",republican,322632,743998,43.36
1992,Utah,UT,49,"Clinton, Bill",democrat,183429,743998,24.65
1992,Vermont,VT,50,"Clinton, Bill",democrat,133592,289701,46.11
1992,Vermont,VT,50,"Bush, George H.W.",republican,88122,289701,30.42
1992,Virginia,VA,51,"Bush, George H.W.",republican,1150517,2559129,44.96
1992,Virginia,VA,51,"Clinton, Bill",democrat,1038650,2559129,40.59
1992,Washington,WA,53,"Clinton, Bill",democrat,993037,2287565,43.41
1992,Washington,WA,53,"Bush, George H.W.",republican,731234,2287565,31.97
1992,West Virginia,WV,54,"Clinton, Bill",democrat,331001,683677,48.41
1992,West Virginia,WV,54,"Bush, George H.W.",republican,241974,683677,35.39
1992,Wisconsin,WI,55,"Clinton, Bill",democrat,1041066,2531064,41.13
1992,Wisconsin,WI,55,"Bush, George H.W.",republican,930855,2531064,36.78
1992,Wyoming,WY,56,"Bush, George H.W.",republican,79347,199884,39.7
1992,Wyoming,WY,56,"Clinton, Bill",democrat,68160,199884,34.1
1996,Alabama,AL,1,"Dole, Robert",republican,769044,1534349,50.12
1996,Alabama,AL,1,"Clinton, Bill",democrat,662165,1534349,43.16
1996,Alaska,AK,2,"Dole, Robert",republican,122746,241620,50.8
1996,Alaska,AK,2,"Clinton, Bill",democrat,80380,241620,33.27
1996,Arizona,AZ,4,"Clinton, Bill",democrat,653288,1404405,46.52
1996,Arizona,AZ,4,"Dole, Robert",republican,622073,1404405,44.29
1996,Arkansas,AR,5,"Clinton, Bill",democrat,475171,884262,53.74
1996,Arkansas,AR,5,"Dole, Robert",republican,325416,884262,36.8
1996,California,CA,6,"Clinton, Bill",democrat,5119835,10019469,51.1
1996,California,CA,6,"Dole, Robert",republican,3828381,10019469,38.21
1996,Colorado,CO,8,"Dole, Robert",republican,691848,1510702,45.8
1996,Colorado,CO,8,"Clinton, Bill",democrat,671152,1510702,44.43
1996,Connecticut,CT,9,"Clinton, Bill",democrat,735740,1392614,52.83
1996,Connecticut,CT,9,"Dole, Robert",republican,483109,1392614,34.69
1996,Delaware,DE,10,"Clinton, Bill",democrat,140355,270810,51.83
1996,Delaware,DE,10,"Dole, Robert",republican,99062,270810,36.58
1996,District of Columbia,DC,11,"Clinton, Bill",democrat,158220,185726,85.19
1996,District of Columbia,DC,11,"Dole, Robert",republican,17339,185726,9.34
1996,Florida,FL,12,"Clinton, Bill",democrat,2546870,5303154,48.03
1996,Florida,FL,12,"Dole, Robert",republican,2244536,5303154,42.32
1996,Georgia,GA,13,"Dole, Robert",republican,1080843,2298899,47.02
1996,Georgia,GA,13,"Clinton, Bill",democrat,1053849,2298899,45.84
1996,Hawaii,HI,15,"Clinton, Bill",democrat,205012,360120,56.93
1996,Hawaii,HI,15,"Dole, Robert",republican,113943,360120,31.64
1996,Idaho,ID,16,"Dole, Robert",republican,256595,491711,52.18
1996,Idaho,ID,16,"Clinton, Bill",democrat,165443,491711,33.65
1996,Illinois,IL,17,"Clinton, Bill",democrat,2341744,4311391,54.32
1996,Illinois,IL,17,"Dole, Robert",republican,1587021,4311391,36.81
1996,Indiana,IN,18,"Dole, Robert",republican,1006693,2135431,47.14
1996,Indiana,IN,18,"Clinton, Bill",democrat,887424,2135431,41.56
1996,Iowa,IA,19,"Clinton, Bill",democrat,620258,1234075,50.26
1996,Iowa,IA,19,"Dole, Robert",republican,492644,1234075,39.92
1996,Kansas,KS,20,"Dole, Robert",republican,583245,1074300,54.29
1996,Kansas,KS,20,"Clinton, Bill",democrat,387659,1074300,36.08
1996,Kentucky,KY,21,"Clinton, Bill",democrat,636614,1388708,45.84
1996,Kentucky,KY,21,"Dole, Robert",republican,623283,1388708,44.88
1996,Louisiana,LA,22,"Clinton, Bill",democrat,927837,1783959,52.01
1996,Louisiana,LA,22,"Dole, Robert",republican,712586,1783959,39.94
1996,Maine,ME,23,"Clinton, Bill",democrat,312788,605897,51.62
1996,Maine,ME,23,"Dole, Robert",republican,186378,605897,30.76
1996,Maryland,MD,24,"Clinton, Bill",democrat,966207,1780870,54.25
1996,Maryland,MD,24,"Dole, Robert",republican,681530,1780870,38.27
1996,Massachusetts,MA,25,"Clinton, Bill",democrat,1571509,2556459,61.47
1996,Massachusetts,MA,25,"Dole, Robert",republican,718058,2556459,28.09
1996,Michigan,MI,26,"Clinton, Bill",democrat,1989653,3848844,51.69
1996,Michigan,MI,26,"Dole, Robert",republican,1481212,3848844,38.48
1996,Minnesota,MN,27,"Clinton, Bill",democrat,1120380,2192492,51.1
1996,Minnesota,MN,27,"Dole, Robert",republican,766395,2192492,34.96
1996,Mississippi,MS,28,"Dole, Robert",republican,439838,893857,49.21
